,tweet_id,text,retweet_count,created_at
71,1648350272341831682, Joe Biden is just another Democratic Party pedophile. The Democrats are ruled by pedophiles!,0,Tue Apr 18 15:38:24 +0000 2023
72,1648350272173887489," It was really dastardly of Biden and Durbin to plot for Feinstein's health to degrade in the middle of her term. Or do you think they had the power to block her re-election in '18, or wanted to set the precedent of kicking an accomplished party veteran off her chosen committee?",0,Tue Apr 18 15:38:24 +0000 2023
73,1648350270961614849,"  Trump is able to open the door on his own, in contrast to the feeble nitwit Biden.",0,Tue Apr 18 15:38:24 +0000 2023
74,1648350270366134273,Pay your taxes in due time and be careful where you put your money; I heard there's a nasty short-seller out there crushing Americans 🤣 $SPY $QQQ #trading #Biden $AMZN $AAPL $TSLA $NVDA $AMD #bitcoin $AI https://t.co/bTgDeFZbqm,1,Tue Apr 18 15:38:23 +0000 2023
75,1648350269665693700, You need to have another look at the Nicola Bulley case Peter. Her so called friends interviews come across as cold. Apparently Nicola was an anti mRNA jabber and tweeted about her dislike of Biden. I wonder if the locals turned against her,0,Tue Apr 18 15:38:23 +0000 2023
76,1648350267488845825,"#Biden,decoupling from #China'sNOTrealistic&amp;if #Xi GIVES #Putin #military AID#UkraineRussianWar,#Zelensky CAN'Twin&amp;China's #exports NEED #USA+#NATO MORE→NO+BRAVADOagstXi(BUTkeep #Taiwan #policy)&amp;OfferXi(BackChannel)#FMI-#WorldBank #haircut 4REAL #neutrality#Ukraine. https://t.co/4nV3Xq114a https://t.co/lHMtA5jImY",0,Tue Apr 18 15:38:23 +0000 2023
77,1648350262573113347,It's absolutely not a coincidence the most ideological politicians in favor of capitalism s e.g. Pelosi and Biden are themselves filthy stinking rich. Why don't Biden/Pelosi vote for higher taxes? Why don't Turkeys vote for Xmas?,0,Tue Apr 18 15:38:22 +0000 2023
78,1648350262518480896, I believe her the Biden are killing us they stole the election,0,Tue Apr 18 15:38:22 +0000 2023
79,1648350262480838656,Now removed the brain cancer 🥴 #Biden https://t.co/kx7LY6viFz,0,Tue Apr 18 15:38:22 +0000 2023
80,1648350261180784641," Fake news and the Biden administration are on the one hand. The Lamestream media has always been on the side of corrupt regimes. If Biden is lying about the war in Ukraine, Biden's huge corruption may be hidden. He enriched the Dems and leftists by using tax money from the people",0,Tue Apr 18 15:38:21 +0000 2023
81,1648350258915573761,"FACT:

A ""TRANS"" PERSON has more ""rights"" and protections than a BIDEN in this country.",5,Tue Apr 18 15:38:21 +0000 2023
